source_shard,relationship_source,source_recipe_id,recipe_no,recipe_name,category,variant,original_ingredient_id,resolved_ingredient_id,v22_5_canonical_ingredient,original_ingredient,amount_g,amount_status,choice_group,optional,relationship_source_url,nutrient_input_eligible
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-340,340,Каша из тыквы,"Картофель, овощи и грибы",III,ING-0145,ING-0145,Тыква,Тыква,235,verified_primary_net,,NO,https://studopedia.net/6_116749_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",I,ING-0024,ING-0024,Крупа рисовая,Крупа рисовая,25,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",I,ING-0030,ING-0030,Маргарин столовый,Маргарин,15,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",I,ING-0035,ING-0035,Морковь,Морковь,60,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",I,ING-0041,ING-0041,Петрушка (корень),Петрушка (корень),10,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",I,ING-0042,ING-0042,Сахар,Сахар,5,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",I,ING-0066,ING-0066,Чернослив,Чернослив,40,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",II,ING-0030,ING-0030,Маргарин столовый,Маргарин,15,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",II,ING-0035,ING-0035,Морковь,Морковь,135,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",II,ING-0041,ING-0041,Петрушка (корень),Петрушка (корень),10,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",II,ING-0042,ING-0042,Сахар,Сахар,5,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",II,ING-0066,ING-0066,Чернослив,Чернослив,40,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",III,ING-0024,ING-0024,Крупа рисовая,Крупа рисовая,40,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",III,ING-0030,ING-0030,Маргарин столовый,Маргарин,15,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",III,ING-0035,ING-0035,Морковь,Морковь,125,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",III,ING-0041,ING-0041,Петрушка (корень),Петрушка (корень),10,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-346,346,"Морковь, тушенная с рисом и черносливом","Картофель, овощи и грибы",III,ING-0042,ING-0042,Сахар,Сахар,5,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-351,351,"Картофель, тушенный с сухофруктами","Картофель, овощи и грибы",single,ING-0019,ING-0019,Картофель,Картофель,225,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-351,351,"Картофель, тушенный с сухофруктами","Картофель, овощи и грибы",single,ING-0030,ING-0030,Маргарин столовый,Маргарин,10,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-351,351,"Картофель, тушенный с сухофруктами","Картофель, овощи и грибы",single,ING-0036,ING-0036,Мука пшеничная,Мука пшеничная,5,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-351,351,"Картофель, тушенный с сухофруктами","Картофель, овощи и грибы",single,ING-0042,ING-0042,Сахар,Сахар,10,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-351,351,"Картофель, тушенный с сухофруктами","Картофель, овощи и грибы",single,ING-0066,ING-0066,Чернослив,Чернослив,20,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-351,351,"Картофель, тушенный с сухофруктами","Картофель, овощи и грибы",single,ING-0079,ING-0079,Изюм,Изюм,30,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-351,351,"Картофель, тушенный с сухофруктами","Картофель, овощи и грибы",single,ING-0230,ING-0230,Корица,Корица,0.1,verified_primary_net,,NO,https://studopedia.net/6_116750_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",I,ING-0014,ING-0014,Жир кулинарный,Жир для фритюра,24,verified_primary_net,,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",I,ING-0019,ING-0019,Картофель,Картофель,300,verified_primary_net,,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",I,ING-0030,ING-0030,Маргарин столовый,Маргарин,15,verified_primary_alternative,final_fat,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",I,ING-0032,ING-0032,Масло сливочное,Масло сливочное,15,verified_primary_alternative,final_fat,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",II,ING-0014,ING-0014,Жир кулинарный,Жир для фритюра,32,verified_primary_net,,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",II,ING-0019,ING-0019,Картофель,Картофель,400,verified_primary_net,,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",II,ING-0030,ING-0030,Маргарин столовый,Маргарин,10,verified_primary_alternative,final_fat,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",II,ING-0032,ING-0032,Масло сливочное,Масло сливочное,10,verified_primary_alternative,final_fat,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",III,ING-0014,ING-0014,Жир кулинарный,Жир для фритюра,40,verified_primary_net,,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-355,355,"Картофель, жаренный во фритюре брусочками","Картофель, овощи и грибы",III,ING-0019,ING-0019,Картофель,Картофель,500,verified_primary_net,,NO,https://studopedia.net/6_116751_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",I,ING-0017,ING-0017,Капуста белокочанная,Капуста белокочанная,267,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",I,ING-0018,ING-0018,Капуста цветная,Капуста цветная,222,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",I,ING-0030,ING-0030,Маргарин столовый,Маргарин,20,verified_primary_alternative,fat,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",I,ING-0032,ING-0032,Масло сливочное,Масло сливочное,20,verified_primary_alternative,fat,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",I,ING-0071,ING-0071,Яйцо куриное,Яйца,40,verified_primary_net,,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",I,ING-0191,ING-0191,Капуста брюссельская,Капуста брюссельская,286,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",I,ING-0267,ING-0267,Кольраби,Кольраби,357,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",II,ING-0017,ING-0017,Капуста белокочанная,Капуста белокочанная,267,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",II,ING-0018,ING-0018,Капуста цветная,Капуста цветная,222,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",II,ING-0030,ING-0030,Маргарин столовый,Маргарин,15,verified_primary_alternative,fat,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",II,ING-0032,ING-0032,Масло сливочное,Масло сливочное,15,verified_primary_alternative,fat,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",II,ING-0053,ING-0053,Сухари панировочные,Сухари,10,verified_primary_net,,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",II,ING-0191,ING-0191,Капуста брюссельская,Капуста брюссельская,286,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",II,ING-0267,ING-0267,Кольраби,Кольраби,357,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",III,ING-0017,ING-0017,Капуста белокочанная,Капуста белокочанная,333,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",III,ING-0018,ING-0018,Капуста цветная,Капуста цветная,278,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",III,ING-0030,ING-0030,Маргарин столовый,Маргарин,10,verified_primary_alternative,fat,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",III,ING-0032,ING-0032,Масло сливочное,Масло сливочное,10,verified_primary_alternative,fat,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",III,ING-0191,ING-0191,Капуста брюссельская,Капуста брюссельская,357,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-365,365,Капуста жареная,"Картофель, овощи и грибы",III,ING-0267,ING-0267,Кольраби,Кольраби,446,verified_primary_alternative,cabbage,NO,https://studopedia.net/6_116752_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0019,ING-0019,Картофель,Картофель предварительно сваренный в кожуре,127,verified_primary_alternative,potato_prep,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0019,ING-0019,Картофель,Картофель сырой,152,verified_primary_alternative,potato_prep,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0027,ING-0027,Лук зеленый,Лук зеленый,23,verified_primary_alternative,onion,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0028,ING-0028,Лук репчатый,Лук репчатый,30,verified_primary_alternative,onion,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0030,ING-0030,Маргарин столовый,Маргарин для жарки картофеля,10,verified_primary_net,,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0030,ING-0030,Маргарин столовый,Маргарин для лука,5,verified_primary_net,,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0030,ING-0030,Маргарин столовый,Маргарин для помидоров,5,verified_primary_net,,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0030,ING-0030,Маргарин столовый,Маргарин при отпуске,5,verified_primary_net,,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
russian_normative_recipes_v22_5_row_nutrients_part3.xlsx,v13_part2,USSR82-374,374,"Картофель, запеченный с яйцом и помидорами","Картофель, овощи и грибы",I,ING-0058,ING-0058,Томат свежий,Помидоры свежие,79,verified_primary_net,,NO,https://studopedia.net/6_116753_rashoda-sirya-vihoda-polufabrikatov-i-gotovih-izdeliy.html,YES
